ITER,KERNEL,PRECISION,RECALL,F-SCORE,C,GAMMA
13,sigmoid,[ 0.40458015  0.31884058],[ 0.53  0.22],[ 0.45887446  0.26035503],0.1,100
13,sigmoid,[ 0.45253165  0.32142857],[ 0.715  0.135],[ 0.55426357  0.19014085],0.1,1000
13,sigmoid,[ 0.91752577  0.89320388],[ 0.89  0.92],[ 0.9035533   0.90640394],1,0.001
13,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],1,0.01
13,sigmoid,[ 0.93617021  0.88679245],[ 0.88  0.94],[ 0.90721649  0.91262136],1,0.1
13,sigmoid,[ 0.91935484  0.86448598],[ 0.855  0.925],[ 0.88601036  0.89371981],1,1
13,sigmoid,[ 0.25628141  0.25870647],[ 0.255  0.26 ],[ 0.2556391   0.25935162],1,10
13,sigmoid,[ 0.35748792  0.34715026],[ 0.37   0.335],[ 0.36363636  0.34096692],1,100
13,sigmoid,[ 0.40909091  0.41089109],[ 0.405  0.415],[ 0.40703518  0.41293532],1,1000
13,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],10,0.001
13,sigmoid,[ 0.93121693  0.88625592],[ 0.88   0.935],[ 0.90488432  0.90997567],10,0.01
13,sigmoid,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],10,0.1
13,sigmoid,[ 0.84862385  0.91758242],[ 0.925  0.835],[ 0.88516746  0.87434555],10,1
13,sigmoid,[ 0.25628141  0.25870647],[ 0.255  0.26 ],[ 0.2556391   0.25935162],10,10
13,sigmoid,[ 0.35294118  0.34693878],[ 0.36  0.34],[ 0.35643564  0.34343434],10,100
13,sigmoid,[ 0.40721649  0.41262136],[ 0.395  0.425],[ 0.40101523  0.41871921],10,1000
13,sigmoid,[ 0.93121693  0.88625592],[ 0.88   0.935],[ 0.90488432  0.90997567],100,0.001
13,sigmoid,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],100,0.01
13,sigmoid,[ 0.91878173  0.90640394],[ 0.905  0.92 ],[ 0.91183879  0.91315136],100,0.1
13,sigmoid,[ 0.84761905  0.88421053],[ 0.89  0.84],[ 0.86829268  0.86153846],100,1
13,sigmoid,[ 0.25628141  0.25870647],[ 0.255  0.26 ],[ 0.2556391   0.25935162],100,10
13,sigmoid,[ 0.35294118  0.34693878],[ 0.36  0.34],[ 0.35643564  0.34343434],100,100
13,sigmoid,[ 0.40721649  0.41262136],[ 0.395  0.425],[ 0.40101523  0.41871921],100,1000
13,sigmoid,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],1000,0.001
13,sigmoid,[ 0.92346939  0.90686275],[ 0.905  0.925],[ 0.91414141  0.91584158],1000,0.01
13,sigmoid,[ 0.91878173  0.90640394],[ 0.905  0.92 ],[ 0.91183879  0.91315136],1000,0.1
13,sigmoid,[ 0.84134615  0.86979167],[ 0.875  0.835],[ 0.85784314  0.85204082],1000,1
13,sigmoid,[ 0.25628141  0.25870647],[ 0.255  0.26 ],[ 0.2556391   0.25935162],1000,10
13,sigmoid,[ 0.35294118  0.34693878],[ 0.36  0.34],[ 0.35643564  0.34343434],1000,100
13,sigmoid,[ 0.40721649  0.41262136],[ 0.395  0.425],[ 0.40101523  0.41871921],1000,1000
13,rbf,[ 0.91752577  0.89320388],[ 0.89  0.92],[ 0.9035533   0.90640394],0.01,0.001
13,rbf,[ 0.91709845  0.88888889],[ 0.885  0.92 ],[ 0.90076336  0.9041769 ],0.01,0.01
13,rbf,[ 0.92631579  0.88571429],[ 0.88  0.93],[ 0.9025641   0.90731707],0.01,0.1
13,rbf,[ 0.93548387  0.87850467],[ 0.87  0.94],[ 0.9015544   0.90821256],0.01,1
13,rbf,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],0.01,10
13,rbf,[ 0.97222222  0.765625  ],[ 0.7   0.98],[ 0.81395349  0.85964912],0.01,100
13,rbf,[ 0.6369637   0.92783505],[ 0.965  0.45 ],[ 0.76739563  0.60606061],0.01,1000
13,rbf,[ 0.91752577  0.89320388],[ 0.89  0.92],[ 0.9035533   0.90640394],0.1,0.001
13,rbf,[ 0.91709845  0.88888889],[ 0.885  0.92 ],[ 0.90076336  0.9041769 ],0.1,0.01
13,rbf,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],0.1,0.1
13,rbf,[ 0.93617021  0.88679245],[ 0.88  0.94],[ 0.90721649  0.91262136],0.1,1
13,rbf,[ 0.91878173  0.90640394],[ 0.905  0.92 ],[ 0.91183879  0.91315136],0.1,10
13,rbf,[ 0.93157895  0.89047619],[ 0.885  0.935],[ 0.90769231  0.91219512],0.1,100
13,rbf,[ 0.94444444  0.70437956],[ 0.595  0.965],[ 0.73006135  0.81434599],0.1,1000
13,rbf,[ 0.91752577  0.89320388],[ 0.89  0.92],[ 0.9035533   0.90640394],1,0.001
13,rbf,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],1,0.01
13,rbf,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],1,0.1
13,rbf,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],1,1
13,rbf,[ 0.91457286  0.91044776],[ 0.91   0.915],[ 0.9122807  0.9127182],1,10
13,rbf,[ 0.91878173  0.90640394],[ 0.905  0.92 ],[ 0.91183879  0.91315136],1,100
13,rbf,[ 0.88068182  0.79910714],[ 0.775  0.895],[ 0.82446809  0.84433962],1,1000
13,rbf,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],10,0.001
13,rbf,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],10,0.01
13,rbf,[ 0.93264249  0.90338164],[ 0.9    0.935],[ 0.91603053  0.91891892],10,0.1
13,rbf,[ 0.92820513  0.90731707],[ 0.905  0.93 ],[ 0.9164557   0.91851852],10,1
13,rbf,[ 0.91044776  0.91457286],[ 0.915  0.91 ],[ 0.9127182  0.9122807],10,10
13,rbf,[ 0.88613861  0.89393939],[ 0.895  0.885],[ 0.89054726  0.88944724],10,100
13,rbf,[ 0.86111111  0.79545455],[ 0.775  0.875],[ 0.81578947  0.83333333],10,1000
13,rbf,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],100,0.001
13,rbf,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],100,0.01
13,rbf,[ 0.92268041  0.89805825],[ 0.895  0.925],[ 0.90862944  0.91133005],100,0.1
13,rbf,[ 0.92820513  0.90731707],[ 0.905  0.93 ],[ 0.9164557   0.91851852],100,1
13,rbf,[ 0.90547264  0.90954774],[ 0.91   0.905],[ 0.90773067  0.90726817],100,10
13,rbf,[ 0.85643564  0.86363636],[ 0.865  0.855],[ 0.86069652  0.85929648],100,100
13,rbf,[ 0.85082873  0.78995434],[ 0.77   0.865],[ 0.80839895  0.82577566],100,1000
13,rbf,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],1000,0.001
13,rbf,[ 0.92307692  0.90243902],[ 0.9    0.925],[ 0.91139241  0.91358025],1000,0.01
13,rbf,[ 0.93193717  0.89473684],[ 0.89   0.935],[ 0.91048593  0.91442543],1000,0.1
13,rbf,[ 0.91457286  0.91044776],[ 0.91   0.915],[ 0.9122807  0.9127182],1000,1
13,rbf,[ 0.88834951  0.91237113],[ 0.915  0.885],[ 0.90147783  0.89847716],1000,10
13,rbf,[ 0.83009709  0.85051546],[ 0.855  0.825],[ 0.84236453  0.83756345],1000,100
13,rbf,[ 0.85875706  0.78475336],[ 0.76   0.875],[ 0.80636605  0.82742317],1000,1000
14,linear,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],0.01
14,linear,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],0.1
14,linear,[ 0.93010753  0.87383178],[ 0.865  0.935],[ 0.89637306  0.90338164],1
14,linear,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],10
14,linear,[ 0.92105263  0.88095238],[ 0.875  0.925],[ 0.8974359   0.90243902],100
14,linear,[ 0.92105263  0.88095238],[ 0.875  0.925],[ 0.8974359   0.90243902],1000
14,sigmoid,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.01,0.001
14,sigmoid,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.01,0.01
14,sigmoid,[ 0.93442623  0.86635945],[ 0.855  0.94 ],[ 0.89295039  0.90167866],0.01,0.1
14,sigmoid,[ 0.96385542  0.82905983],[ 0.8   0.97],[ 0.87431694  0.89400922],0.01,1
14,sigmoid,[ 0.37267081  0.41422594],[ 0.3    0.495],[ 0.33240997  0.45102506],0.01,10
14,sigmoid,[ 0.52298851  0.65384615],[ 0.91  0.17],[ 0.66423358  0.26984127],0.01,100
14,sigmoid,[ 0.50252525  0.75      ],[ 0.995  0.015],[ 0.66778523  0.02941176],0.01,1000
14,sigmoid,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.1,0.001
14,sigmoid,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.1,0.01
14,sigmoid,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],0.1,0.1
14,sigmoid,[ 0.93785311  0.84753363],[ 0.83   0.945],[ 0.8806366   0.89361702],0.1,1
14,sigmoid,[ 0.26262626  0.26732673],[ 0.26  0.27],[ 0.26130653  0.26865672],0.1,10
14,sigmoid,[ 0.41509434  0.33333333],[ 0.55   0.225],[ 0.47311828  0.26865672],0.1,100
14,sigmoid,[ 0.4601227   0.32432432],[ 0.75  0.12],[ 0.57034221  0.17518248],0.1,1000
14,sigmoid,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],1,0.001
14,sigmoid,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],1,0.01
14,sigmoid,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],1,0.1
14,sigmoid,[ 0.92696629  0.84234234],[ 0.825  0.935],[ 0.87301587  0.88625592],1,1
14,sigmoid,[ 0.23684211  0.26190476],[ 0.225  0.275],[ 0.23076923  0.26829268],1,10
14,sigmoid,[ 0.34803922  0.34183673],[ 0.355  0.335],[ 0.35148515  0.33838384],1,100
14,sigmoid,[ 0.39170507  0.3715847 ],[ 0.425  0.34 ],[ 0.40767386  0.35509138],1,1000
14,sigmoid,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],10,0.001
14,sigmoid,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],10,0.01
14,sigmoid,[ 0.93010753  0.87383178],[ 0.865  0.935],[ 0.89637306  0.90338164],10,0.1
14,sigmoid,[ 0.87684729  0.88832487],[ 0.89   0.875],[ 0.88337469  0.88161209],10,1
14,sigmoid,[ 0.23684211  0.26190476],[ 0.225  0.275],[ 0.23076923  0.26829268],10,10
14,sigmoid,[ 0.34482759  0.34010152],[ 0.35   0.335],[ 0.34739454  0.33753149],10,100
14,sigmoid,[ 0.39047619  0.37894737],[ 0.41  0.36],[ 0.4         0.36923077],10,1000
14,sigmoid,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],100,0.001
14,sigmoid,[ 0.93010753  0.87383178],[ 0.865  0.935],[ 0.89637306  0.90338164],100,0.01
14,sigmoid,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],100,0.1
14,sigmoid,[ 0.87373737  0.86633663],[ 0.865  0.875],[ 0.86934673  0.87064677],100,1
14,sigmoid,[ 0.23684211  0.26190476],[ 0.225  0.275],[ 0.23076923  0.26829268],100,10
14,sigmoid,[ 0.34482759  0.34010152],[ 0.35   0.335],[ 0.34739454  0.33753149],100,100
14,sigmoid,[ 0.39150943  0.37765957],[ 0.415  0.355],[ 0.40291262  0.36597938],100,1000
14,sigmoid,[ 0.93010753  0.87383178],[ 0.865  0.935],[ 0.89637306  0.90338164],1000,0.001
14,sigmoid,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],1000,0.01
14,sigmoid,[ 0.91709845  0.88888889],[ 0.885  0.92 ],[ 0.90076336  0.9041769 ],1000,0.1
14,sigmoid,[ 0.87437186  0.87064677],[ 0.87   0.875],[ 0.87218045  0.87281796],1000,1
14,sigmoid,[ 0.23684211  0.26190476],[ 0.225  0.275],[ 0.23076923  0.26829268],1000,10
14,sigmoid,[ 0.34482759  0.34010152],[ 0.35   0.335],[ 0.34739454  0.33753149],1000,100
14,sigmoid,[ 0.39150943  0.37765957],[ 0.415  0.355],[ 0.40291262  0.36597938],1000,1000
14,rbf,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.01,0.001
14,rbf,[ 0.93442623  0.86635945],[ 0.855  0.94 ],[ 0.89295039  0.90167866],0.01,0.01
14,rbf,[ 0.93406593  0.86238532],[ 0.85  0.94],[ 0.89005236  0.89952153],0.01,0.1
14,rbf,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],0.01,1
14,rbf,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],0.01,10
14,rbf,[ 0.97142857  0.75384615],[ 0.68  0.98],[ 0.8         0.85217391],0.01,100
14,rbf,[ 0.625       0.89583333],[ 0.95  0.43],[ 0.75396825  0.58108108],0.01,1000
14,rbf,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],0.1,0.001
14,rbf,[ 0.93442623  0.86635945],[ 0.855  0.94 ],[ 0.89295039  0.90167866],0.1,0.01
14,rbf,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],0.1,0.1
14,rbf,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],0.1,1
14,rbf,[ 0.92670157  0.88995215],[ 0.885  0.93 ],[ 0.90537084  0.90953545],0.1,10
14,rbf,[ 0.92972973  0.86976744],[ 0.86   0.935],[ 0.89350649  0.90120482],0.1,100
14,rbf,[ 0.91925466  0.78242678],[ 0.74   0.935],[ 0.8199446   0.85193622],0.1,1000
14,rbf,[ 0.92934783  0.86574074],[ 0.855  0.935],[ 0.890625    0.89903846],1,0.001
14,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],1,0.01
14,rbf,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],1,0.1
14,rbf,[ 0.92631579  0.88571429],[ 0.88  0.93],[ 0.9025641   0.90731707],1,1
14,rbf,[ 0.921875    0.88942308],[ 0.885  0.925],[ 0.90306122  0.90686275],1,10
14,rbf,[ 0.91666667  0.88461538],[ 0.88  0.92],[ 0.89795918  0.90196078],1,100
14,rbf,[ 0.90853659  0.78389831],[ 0.745  0.925],[ 0.81868132  0.84862385],1,1000
14,rbf,[ 0.93785311  0.84753363],[ 0.83   0.945],[ 0.8806366   0.89361702],10,0.001
14,rbf,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],10,0.01
14,rbf,[ 0.93085106  0.88207547],[ 0.875  0.935],[ 0.90206186  0.90776699],10,0.1
14,rbf,[ 0.92631579  0.88571429],[ 0.88  0.93],[ 0.9025641   0.90731707],10,1
14,rbf,[ 0.92146597  0.88516746],[ 0.88   0.925],[ 0.90025575  0.90464548],10,10
14,rbf,[ 0.89340102  0.8817734 ],[ 0.88   0.895],[ 0.88664987  0.88833747],10,100
14,rbf,[ 0.88484848  0.77021277],[ 0.73   0.905],[ 0.8         0.83218391],10,1000
14,rbf,[ 0.93922652  0.8630137 ],[ 0.85   0.945],[ 0.89238845  0.90214797],100,0.001
14,rbf,[ 0.93085106  0.88207547],[ 0.875  0.935],[ 0.90206186  0.90776699],100,0.01
14,rbf,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],100,0.1
14,rbf,[ 0.92631579  0.88571429],[ 0.88  0.93],[ 0.9025641   0.90731707],100,1
14,rbf,[ 0.9119171   0.88405797],[ 0.88   0.915],[ 0.8956743  0.8992629],100,10
14,rbf,[ 0.85786802  0.84729064],[ 0.845  0.86 ],[ 0.85138539  0.85359801],100,100
14,rbf,[ 0.88023952  0.77253219],[ 0.735  0.9  ],[ 0.80108992  0.83140878],100,1000
14,rbf,[ 0.93085106  0.88207547],[ 0.875  0.935],[ 0.90206186  0.90776699],1000,0.001
14,rbf,[ 0.92105263  0.88095238],[ 0.875  0.925],[ 0.8974359   0.90243902],1000,0.01
14,rbf,[ 0.92063492  0.87677725],[ 0.87   0.925],[ 0.89460154  0.90024331],1000,0.1
14,rbf,[ 0.921875    0.88942308],[ 0.885  0.925],[ 0.90306122  0.90686275],1000,1
14,rbf,[ 0.9119171   0.88405797],[ 0.88   0.915],[ 0.8956743  0.8992629],1000,10
14,rbf,[ 0.84263959  0.83251232],[ 0.83   0.845],[ 0.83627204  0.83870968],1000,100
14,rbf,[ 0.88484848  0.77021277],[ 0.73   0.905],[ 0.8         0.83218391],1000,1000
15,linear,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],0.01
15,linear,[ 0.94285714  0.84444444],[ 0.825  0.95 ],[ 0.88        0.89411765],0.1
15,linear,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],1
15,linear,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],10
15,linear,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],100
15,linear,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],1000
15,sigmoid,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],0.01,0.001
15,sigmoid,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],0.01,0.01
15,sigmoid,[ 0.94252874  0.84070796],[ 0.82  0.95],[ 0.87700535  0.89201878],0.01,0.1
15,sigmoid,[ 0.96732026  0.78947368],[ 0.74   0.975],[ 0.83852691  0.87248322],0.01,1
15,sigmoid,[ 0.37837838  0.39534884],[ 0.35   0.425],[ 0.36363636  0.40963855],0.01,10
15,sigmoid,[ 0.51070336  0.54794521],[ 0.835  0.2  ],[ 0.63377609  0.29304029],0.01,100
15,sigmoid,[ 0.50251256  1.        ],[ 1.    0.01],[ 0.66889632  0.01980198],0.01,1000
15,sigmoid,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],0.1,0.001
15,sigmoid,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],0.1,0.01
15,sigmoid,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],0.1,0.1
15,sigmoid,[ 0.94674556  0.82683983],[ 0.8    0.955],[ 0.86720867  0.8863109 ],0.1,1
15,sigmoid,[ 0.3255814  0.2972973],[ 0.35   0.275],[ 0.3373494   0.28571429],0.1,10
15,sigmoid,[ 0.39215686  0.31034483],[ 0.5    0.225],[ 0.43956044  0.26086957],0.1,100
15,sigmoid,[ 0.45192308  0.32954545],[ 0.705  0.145],[ 0.55078125  0.20138889],0.1,1000
15,sigmoid,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],1,0.001
15,sigmoid,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],1,0.01
15,sigmoid,[ 0.94252874  0.84070796],[ 0.82  0.95],[ 0.87700535  0.89201878],1,0.1
15,sigmoid,[ 0.92528736  0.82743363],[ 0.805  0.935],[ 0.86096257  0.87793427],1,1
15,sigmoid,[ 0.30288462  0.28645833],[ 0.315  0.275],[ 0.30882353  0.28061224],1,10
15,sigmoid,[ 0.34653465  0.34343434],[ 0.35  0.34],[ 0.34825871  0.34170854],1,100
15,sigmoid,[ 0.37438424  0.37055838],[ 0.38   0.365],[ 0.37717122  0.36775819],1,1000
15,sigmoid,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],10,0.001
15,sigmoid,[ 0.94285714  0.84444444],[ 0.825  0.95 ],[ 0.88        0.89411765],10,0.01
15,sigmoid,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],10,0.1
15,sigmoid,[ 0.85507246  0.88082902],[ 0.885  0.85 ],[ 0.86977887  0.86513995],10,1
15,sigmoid,[ 0.29951691  0.28497409],[ 0.31   0.275],[ 0.3046683   0.27989822],10,10
15,sigmoid,[ 0.34328358  0.34170854],[ 0.345  0.34 ],[ 0.34413965  0.34085213],10,100
15,sigmoid,[ 0.37948718  0.38536585],[ 0.37   0.395],[ 0.37468354  0.39012346],10,1000
15,sigmoid,[ 0.94285714  0.84444444],[ 0.825  0.95 ],[ 0.88        0.89411765],100,0.001
15,sigmoid,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],100,0.01
15,sigmoid,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],100,0.1
15,sigmoid,[ 0.83157895  0.8       ],[ 0.79  0.84],[ 0.81025641  0.8195122 ],100,1
15,sigmoid,[ 0.29951691  0.28497409],[ 0.31   0.275],[ 0.3046683   0.27989822],100,10
15,sigmoid,[ 0.34653465  0.34343434],[ 0.35  0.34],[ 0.34825871  0.34170854],100,100
15,sigmoid,[ 0.37755102  0.38235294],[ 0.37  0.39],[ 0.37373737  0.38613861],100,1000
15,sigmoid,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],1000,0.001
15,sigmoid,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],1000,0.01
15,sigmoid,[ 0.91891892  0.86046512],[ 0.85   0.925],[ 0.88311688  0.89156627],1000,0.1
15,sigmoid,[ 0.83157895  0.8       ],[ 0.79  0.84],[ 0.81025641  0.8195122 ],1000,1
15,sigmoid,[ 0.29951691  0.28497409],[ 0.31   0.275],[ 0.3046683   0.27989822],1000,10
15,sigmoid,[ 0.34653465  0.34343434],[ 0.35  0.34],[ 0.34825871  0.34170854],1000,100
15,sigmoid,[ 0.37755102  0.38235294],[ 0.37  0.39],[ 0.37373737  0.38613861],1000,1000
15,rbf,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],0.01,0.001
15,rbf,[ 0.94252874  0.84070796],[ 0.82  0.95],[ 0.87700535  0.89201878],0.01,0.01
15,rbf,[ 0.94797688  0.84140969],[ 0.82   0.955],[ 0.87935657  0.89461358],0.01,0.1
15,rbf,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],0.01,1
15,rbf,[ 0.94285714  0.84444444],[ 0.825  0.95 ],[ 0.88        0.89411765],0.01,10
15,rbf,[ 0.97163121  0.75675676],[ 0.685  0.98 ],[ 0.80351906  0.8540305 ],0.01,100
15,rbf,[ 0.60771704  0.87640449],[ 0.945  0.39 ],[ 0.73972603  0.53979239],0.01,1000
15,rbf,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],0.1,0.001
15,rbf,[ 0.94252874  0.84070796],[ 0.82  0.95],[ 0.87700535  0.89201878],0.1,0.01
15,rbf,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],0.1,0.1
15,rbf,[ 0.94318182  0.84821429],[ 0.83  0.95],[ 0.88297872  0.89622642],0.1,1
15,rbf,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],0.1,10
15,rbf,[ 0.93220339  0.84304933],[ 0.825  0.94 ],[ 0.87533156  0.88888889],0.1,100
15,rbf,[ 0.89873418  0.76033058],[ 0.71  0.92],[ 0.79329609  0.83257919],0.1,1000
15,rbf,[ 0.9375   0.84375],[ 0.825  0.945],[ 0.87765957  0.89150943],1,0.001
15,rbf,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],1,0.01
15,rbf,[ 0.94318182  0.84821429],[ 0.83  0.95],[ 0.88297872  0.89622642],1,0.1
15,rbf,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],1,1
15,rbf,[ 0.92972973  0.86976744],[ 0.86   0.935],[ 0.89350649  0.90120482],1,10
15,rbf,[ 0.92857143  0.85779817],[ 0.845  0.935],[ 0.88481675  0.89473684],1,100
15,rbf,[ 0.88513514  0.72619048],[ 0.655  0.915],[ 0.75287356  0.80973451],1,1000
15,rbf,[ 0.94736842  0.83406114],[ 0.81   0.955],[ 0.87331536  0.89044289],10,0.001
15,rbf,[ 0.94318182  0.84821429],[ 0.83  0.95],[ 0.88297872  0.89622642],10,0.01
15,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],10,0.1
15,rbf,[ 0.93296089  0.85067873],[ 0.835  0.94 ],[ 0.88126649  0.89311164],10,1
15,rbf,[ 0.92021277  0.87264151],[ 0.865  0.925],[ 0.89175258  0.89805825],10,10
15,rbf,[ 0.89247312  0.8411215 ],[ 0.83  0.9 ],[ 0.86010363  0.86956522],10,100
15,rbf,[ 0.88666667  0.732     ],[ 0.665  0.915],[ 0.76        0.81333333],10,1000
15,rbf,[ 0.94318182  0.84821429],[ 0.83  0.95],[ 0.88297872  0.89622642],100,0.001
15,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],100,0.01
15,rbf,[ 0.93820225  0.85135135],[ 0.835  0.945],[ 0.88359788  0.8957346 ],100,0.1
15,rbf,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],100,1
15,rbf,[ 0.91534392  0.87203791],[ 0.865  0.92 ],[ 0.88946015  0.89537713],100,10
15,rbf,[ 0.87845304  0.81278539],[ 0.795  0.89 ],[ 0.83464567  0.849642  ],100,100
15,rbf,[ 0.87417219  0.72690763],[ 0.66   0.905],[ 0.75213675  0.80623608],100,1000
15,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],1000,0.001
15,rbf,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],1000,0.01
15,rbf,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],1000,0.1
15,rbf,[ 0.92473118  0.86915888],[ 0.86  0.93],[ 0.89119171  0.89855072],1000,1
15,rbf,[ 0.91061453  0.83257919],[ 0.815  0.92 ],[ 0.86015831  0.87410926],1000,10
15,rbf,[ 0.85714286  0.79816514],[ 0.78  0.87],[ 0.81675393  0.83253589],1000,100
15,rbf,[ 0.8525641   0.72540984],[ 0.665  0.885],[ 0.74719101  0.7972973 ],1000,1000
16,linear,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.01
16,linear,[ 0.92592593  0.88151659],[ 0.875  0.93 ],[ 0.89974293  0.90510949],0.1
16,linear,[ 0.92227979  0.89371981],[ 0.89   0.925],[ 0.90585242  0.90909091],1
16,linear,[ 0.92227979  0.89371981],[ 0.89   0.925],[ 0.90585242  0.90909091],10
16,linear,[ 0.92227979  0.89371981],[ 0.89   0.925],[ 0.90585242  0.90909091],100
16,linear,[ 0.91752577  0.89320388],[ 0.89  0.92],[ 0.9035533   0.90640394],1000
16,sigmoid,[ 0.92592593  0.88151659],[ 0.875  0.93 ],[ 0.89974293  0.90510949],0.01,0.001
